2|1|2|0.000001999999999999999909
11|10|155|0.000000000000000000000000
101|100|15050|0.000001999999999999999909
1001|1000|1500500|0.000006999999999999999895
10001|10000|150005000|0.000067000000000000002262
100001|100000|2115148112|0.000685999999999999977851
1000001|1000000|1056913696|0.005440999999999999656164
10000001|10000000|-1727812800|0.031206999999999998629541
100000001|100000000|-1432588160|0.271477000000000023849367
1000000001|1000000000|-1729927936|2.748495999999999828133923
